283.63666,283.05853,282.35345,281.97064,281.75775
283.9355,283.91986,283.61908,283.2851,282.70697
283.90814,283.9511,284.20502,284.1894,283.7929

287.9355,287.40228,286.6718,286.3183,286.1386
288.2011,288.18744,287.90228,287.58197,287.01556
288.15814,288.1386,288.39447,288.39056,288.0136

290.95624,290.40546,289.6496,289.27655,289.07147
291.35077,291.28632,290.96014,290.60663,290.0285
291.40546,291.32928,291.56952,291.54608,291.13983

292.38312,291.8167,291.0667,290.68585,290.47882
292.71515,292.66827,292.34406,291.9964,291.44562
292.70343,292.64288,292.92218,292.92218,292.5257

285.51483,285.0324,284.4367,284.1242,283.9621
285.80975,285.79803,285.54022,285.26288,284.8
285.83905,285.8664,286.10663,286.11053,285.77655

280.29083,279.8709,279.3338,279.06427,278.9295
280.5135,280.47247,280.21075,279.94513,279.54083
280.5506,280.51935,280.66388,280.6209,280.32208

274.24182,273.7965,273.42346,273.09534,272.84534
274.49573,274.3922,274.1422,273.84924,273.38635
274.62073,274.46252,274.5387,274.43127,274.05627

270.51447,270.16095,269.81134,269.51447,269.27423
270.80157,270.59845,270.34064,270.04962,269.69415
271.16095,271.01837,270.88165,270.66486,270.32306

268.04706,267.77167,267.44745,267.1701,266.93182
268.37518,268.31464,268.133,267.89667,267.50604
268.89276,268.77167,268.77167,268.63885,268.30487

268.73154,268.3995,268.0616,267.81552,267.6417
268.9581,268.89755,268.69052,268.47958,268.12802
268.96786,268.921,269.00107,268.9581,268.7374

272.3099,271.82748,271.45053,271.13412,270.8763
272.6107,272.47397,272.17905,271.88998,271.49545
272.80014,272.66928,272.67905,272.54233,272.20834

280.22992,279.51117,278.64203,278.1225,277.79828
280.57172,280.4682,280.02094,279.50336,278.70844
280.5854,280.49554,280.64398,280.4975,279.95062

284.40112,283.86206,283.18433,282.823,282.62183
284.6687,284.68628,284.4226,284.114,283.52808
284.5984,284.67065,284.9402,284.93823,284.5515

289.7608,289.30377,288.71588,288.41315,288.25885
290.04205,290.0948,289.878,289.62994,289.14752
290.02838,290.1319,290.43854,290.4854,290.1651

291.503,291.01276,290.31158,289.9854,289.8233
291.75104,291.74518,291.46588,291.1729,290.65924
291.77057,291.7354,291.9854,291.98737,291.63385

288.7589,288.26477,287.57922,287.2433,287.0714
289.0714,289.05188,288.7804,288.48352,287.94446
289.05774,289.0636,289.3058,289.3058,288.95227

286.3617,285.90662,285.28357,284.97693,284.81482
286.6195,286.6078,286.34802,286.06287,285.57654
286.62732,286.57654,286.78552,286.76794,286.432

281.44473,281.13223,280.6205,280.4174,280.31387
281.7455,281.6752,281.4213,281.1791,280.7963
281.91934,281.75723,281.85684,281.8002,281.517

273.01385,272.64667,271.9787,271.6701,271.5119
273.21307,273.049,272.75214,272.2951,271.71893
273.51776,273.31073,273.2209,273.01385,272.64667

270.74203,270.52133,270.14438,269.9764,269.87875
270.91,270.76743,270.5311,270.29477,270.05063
271.19907,270.95688,270.85922,270.69907,270.45297

261.0773,260.8351,260.62808,260.42496,260.2355
261.18863,261.12222,260.9855,260.8234,260.53824
261.34488,261.0363,261.11636,261.09683,260.93668

263.81238,263.57996,263.37878,263.12878,262.86902
264.02917,264.02332,263.91785,263.77136,263.4159
264.11902,264.01355,264.1737,264.20886,264.0487

275.97174,275.5987,275.1026,274.80768,274.61627
276.18073,276.25104,276.08502,275.8565,275.40924
276.1065,276.20416,276.48932,276.54596,276.27448

276.90088,276.3833,275.77002,275.39307,275.14893
277.18604,277.188,276.92822,276.59814,276.0122
277.19385,277.25244,277.49658,277.47314,277.07275

285.06958,284.552,283.91724,283.56763,283.37427
285.34106,285.34302,285.09692,284.81567,284.28833
285.29028,285.34106,285.6145,285.6399,285.3098

290.1648,289.67847,289.06714,288.7312,288.5359
290.46753,290.4148,290.1394,289.83472,289.3191
290.4773,290.46167,290.65308,290.61792,290.25464

289.24756,288.7417,288.10303,287.77295,287.60693
289.5249,289.521,289.25537,288.9624,288.4663
289.5249,289.5874,289.82764,289.82373,289.47412

290.13934,289.62372,288.9206,288.59247,288.4206
290.4792,290.4206,290.1042,289.76434,289.2155
290.53778,290.4538,290.6413,290.58466,290.18427

287.3023,286.84723,286.18707,285.88434,285.73004
287.62653,287.58942,287.3062,287.00543,286.50153
287.6988,287.607,287.82184,287.7945,287.4156

279.15408,278.80838,278.3162,278.09744,278.0037
279.27322,279.2498,279.02127,278.78494,278.44315
279.3787,279.2361,279.35916,279.34158,279.14432

275.04932,274.5298,274.0669,273.75244,273.5083
275.53174,275.4419,275.0083,274.6626,274.24658
275.76416,275.70557,275.7837,275.67822,275.3794

272.43488,272.07745,271.76105,271.50128,271.30597
272.5833,272.48956,272.29034,272.09503,271.7259
272.68488,272.56964,272.62238,272.55792,272.3177

267.9272,267.76117,267.69867,267.57953,267.4604
268.07172,268.06976,267.99554,267.94086,267.73773
268.18695,268.13226,268.23773,268.2729,268.18695

269.32187,269.02695,268.73593,268.52695,268.38632
269.54453,269.57187,269.441,269.29257,268.96835
269.66367,269.71835,269.91757,269.941,269.7086

271.7542,271.3382,270.89093,270.5843,270.3753
272.09406,271.9749,271.69952,271.39874,270.971
272.31085,272.14874,272.21906,272.13312,271.83234

276.1831,275.396,274.53076,274.0249,273.72217
276.50146,276.35303,275.86475,275.3706,274.66357
276.53857,276.48975,276.62646,276.4585,275.8628

283.2516,282.74182,282.07385,281.72815,281.5504
283.5465,283.52893,283.25354,282.943,282.42737
283.5758,283.5758,283.80237,283.78674,283.4254

287.38574,286.87012,286.20215,285.84473,285.65137
287.68652,287.66895,287.39746,287.0869,286.5381
287.69434,287.68848,287.917,287.90137,287.542

290.04785,289.5537,288.92285,288.59473,288.4248
290.34473,290.333,290.07715,289.79004,289.27832
290.35645,290.3662,290.6006,290.59668,290.25293

289.8073,289.28387,288.65692,288.28973,288.06317
290.0905,290.0866,289.82684,289.52216,288.94794
290.00653,290.06512,290.30536,290.2995,289.94208

286.45493,285.98227,285.32016,284.98618,284.8065
286.67953,286.67758,286.39243,286.0975,285.59164
286.60336,286.5565,286.79282,286.79672,286.47055

281.5685,281.24234,280.76578,280.54117,280.42593
281.7892,281.78336,281.59195,281.38882,280.99625
281.83023,281.75015,281.95328,281.9767,281.74234

274.57733,274.22577,273.79218,273.51874,273.32343
274.78632,274.70038,274.44257,274.16718,273.76093
274.93866,274.78046,274.8,274.68475,274.38007

270.85858,270.5871,270.27264,270.09686,270.00507
271.00116,270.93085,270.76093,270.5656,270.2824
271.13983,271.03046,271.04218,270.97186,270.78436

269.0875,268.79843,268.5211,268.32773,268.20078
269.25156,269.22812,269.04062,268.8707,268.5953
269.4039,269.31796,269.4664,269.4664,269.26328

260.94775,260.69385,260.42822,260.16064,259.9087
261.42627,261.42822,261.27393,261.08252,260.65674
261.72314,261.60596,261.74463,261.73486,261.5161

270.39468,269.96695,269.55093,269.17984,268.85953
270.63882,270.58023,270.33023,270.0529,269.56265
270.56656,270.49625,270.64078,270.6017,270.3068

278.54797,277.86633,277.0714,276.61633,276.3429
278.87415,278.70032,278.24915,277.8136,277.17102
278.92493,278.87805,278.95227,278.77454,278.25305

284.43707,283.91168,283.18512,282.81012,282.59918
284.66754,284.6695,284.40582,284.08356,283.50543
284.59723,284.62457,284.88043,284.88043,284.5074

288.7356,288.26685,287.64966,287.32544,287.1438
289.03638,289.011,288.74927,288.46216,287.96802
289.07544,289.08325,289.30005,289.28833,288.9563

289.62195,289.08484,288.38757,288.01843,287.8192
289.93835,289.8778,289.5575,289.21765,288.67468
289.98718,289.91492,290.12,290.07703,289.6786

289.76697,289.25134,288.5951,288.2572,288.08337
290.13806,290.07556,289.77478,289.45642,288.94666
290.20642,290.10486,290.30408,290.26697,289.89

285.74744,285.2318,284.52673,284.1908,284.01306
286.09705,285.9994,285.64978,285.29822,284.74548
286.1615,285.9994,286.16736,286.10095,285.70447

279.841,279.4582,278.93866,278.68475,278.55
279.99725,279.90936,279.65155,279.38397,278.98358
280.05,279.9074,279.99725,279.92694,279.63007

270.0288,269.47607,268.98975,268.6538,268.3921
270.47412,270.1421,269.61865,269.16943,268.71826
270.91553,270.646,270.46826,270.0835,269.4253

269.76645,269.40903,269.0516,268.75864,268.52036
269.993,269.84653,269.57895,269.2938,268.90512
270.13168,270.02817,269.99887,269.84457,269.51645

268.47336,268.24094,268.01437,267.85617,267.7546
268.54758,268.5085,268.36008,268.21164,267.97726
268.57492,268.4597,268.56125,268.571,268.45383

273.0932,272.75922,272.41547,272.1928,272.0522
273.27484,273.2182,273.0639,272.87836,272.55414
273.4018,273.2436,273.38226,273.3979,273.23578

273.4319,272.92798,272.29126,271.89282,271.63696
273.74243,273.5432,273.22095,272.76392,272.15063
274.0725,273.90454,273.83032,273.60962,273.15845

280.24255,279.61365,278.84607,278.3402,277.99255
280.55505,280.5199,280.13513,279.72107,279.01404
280.50818,280.50623,280.75037,280.6781,280.16248

282.3689,281.92358,281.4021,281.0857,280.88647
282.76538,282.7224,282.46265,282.1775,281.70874
282.9685,283.00366,283.16577,283.1189,282.781

289.92053,289.47327,288.86,288.55334,288.3932
290.11975,290.1139,289.86975,289.59827,289.11194
290.11975,290.08655,290.31116,290.3131,289.99866

291.10315,290.6051,289.94885,289.6051,289.4137
291.3844,291.3473,291.068,290.76526,290.2262
291.3805,291.35706,291.5641,291.53088,291.15393

288.8562,288.3816,287.7351,287.4265,287.27222
289.18823,289.1609,288.8933,288.60425,288.10815
289.27612,289.21948,289.42065,289.40308,289.0691

284.62054,284.1889,283.6518,283.36078,283.19867
284.94086,284.95258,284.72406,284.46625,284.01898
285.0522,285.08344,285.31976,285.3178,284.98383

280.2815,280.03345,279.6565,279.50415,279.4358
280.48267,280.38696,280.15454,279.9397,279.6565
280.6936,280.54712,280.56274,280.4729,280.24048

276.08456,275.77792,275.40097,275.1744,275.01425
276.29355,276.19003,275.9283,275.68222,275.35214
276.43222,276.34628,276.33847,276.20566,275.90097

269.92725,269.50732,269.19678,268.93506,268.7202
270.1577,269.8335,269.51904,269.20654,268.86084
270.41162,270.21045,269.9585,269.6792,269.35498

268.58963,268.32986,268.06815,267.8611,267.70486
268.71072,268.62088,268.43924,268.24783,267.96463
268.7322,268.59158,268.6033,268.5486,268.408

271.77994,271.48306,271.18033,270.9694,270.83267
271.9069,271.90103,271.75845,271.59244,271.30728
271.92642,271.88345,272.02408,272.04166,271.8854

269.9651,269.5725,269.17212,268.8772,268.6682
270.2561,270.23853,270.02173,269.77954,269.37134
270.35962,270.35767,270.5315,270.52368,270.26978

276.5722,275.88666,275.11127,274.6601,274.3769
276.91986,276.78314,276.28314,275.7968,275.164
276.96674,276.8808,276.93744,276.7265,276.17377

287.8391,287.37817,286.78247,286.47388,286.31372
288.0891,288.09888,287.8977,287.64966,287.16333
288.09888,288.06763,288.33716,288.38208,288.09106

287.2929,286.7968,286.15424,285.81244,285.623
287.59174,287.58588,287.3261,287.0312,286.49017
287.57806,287.59564,287.8476,287.84955,287.48822

290.60785,290.0844,289.3969,289.04535,288.8598
290.90082,290.8891,290.60394,290.28558,289.74652
290.90082,290.89496,291.14886,291.1391,290.75238

289.7992,289.2484,288.57654,288.20154,287.97693
290.10974,290.01013,289.6742,289.31287,288.75818
290.1156,290.02966,290.18005,290.09607,289.67615

285.31763,284.8391,284.21606,283.9016,283.72192
285.6477,285.55786,285.2473,284.927,284.43286
285.72583,285.64185,285.78247,285.7141,285.34888

281.0666,280.67792,280.17792,279.92792,279.79315
281.2072,281.12323,280.8537,280.59003,280.2033
281.2697,281.18378,281.2834,281.20917,280.88104

276.98196,276.7183,276.3433,276.14407,276.0132
277.21048,277.13235,276.92142,276.70657,276.39993
277.3472,277.24173,277.25735,277.1675,276.93704

272.2096,271.88928,271.71545,271.55725,271.44788
272.3092,272.2428,272.16663,272.0221,271.80725
272.48694,272.3385,272.37952,272.34436,272.19788

269.0399,268.743,268.43442,268.2274,268.09067
269.21567,269.1024,268.88168,268.6727,268.4149
269.37192,269.2098,269.21762,269.12387,268.8934

268.35324,268.1052,267.84933,267.6462,267.48605
268.53488,268.4138,268.21262,267.99582,267.72824
268.6638,268.4763,268.44894,268.34152,268.12473

276.49002,276.10135,275.55838,275.21854,275.0037
276.7361,276.63455,276.3611,275.98416,275.47635
276.8572,276.63846,276.6951,276.59158,276.2615

280.40198,279.8629,279.1637,278.77698,278.54456
280.65588,280.67932,280.4137,280.0973,279.49963
280.49963,280.4762,280.7594,280.7848,280.44104

285.33972,284.73425,283.9901,283.5702,283.31824
285.6444,285.63855,285.3319,284.9784,284.3573
285.56042,285.6034,285.87292,285.8612,285.45886

288.27173,287.70337,287.02173,286.62915,286.39087
288.63892,288.57837,288.2522,287.89087,287.31665
288.6897,288.70728,288.90454,288.84595,288.42798

292.38086,291.85742,291.19727,290.83984,290.63672
292.70508,292.66406,292.3828,292.0664,291.48828
292.67578,292.68164,292.89844,292.86328,292.45898

289.7334,289.21387,288.5459,288.18457,287.9756
290.01465,289.99707,289.72168,289.41113,288.86035
290.01855,290.00098,290.2256,290.2041,289.82715

283.35754,282.81653,282.06458,281.68958,281.4845
283.56653,283.5255,283.21106,282.86145,282.28528
283.54895,283.4513,283.67004,283.63293,283.22864

278.64685,278.35388,277.92224,277.74255,277.66443
278.83044,278.766,278.51794,278.2777,277.93005
278.98865,278.83435,278.93005,278.85974,278.56287

275.63327,275.40085,275.0024,274.8325,274.73288
275.88718,275.811,275.58444,275.3774,275.03952
276.10983,275.9985,276.0239,275.91843,275.6274

273.01163,272.65225,272.2792,272.0253,271.8417
273.2538,273.14053,272.8964,272.66397,272.32022
273.43546,273.28116,273.32608,273.24405,272.98428

267.37445,267.13617,266.8725,266.6811,266.54633
267.56,267.42914,267.24164,267.04828,266.8139
267.80414,267.6147,267.57367,267.47406,267.2885

267.704,267.3622,267.0673,266.80167,266.58096
268.07315,267.90128,267.65714,267.3837,266.9794
268.5165,268.35635,268.21768,267.9872,267.6083

274.72247,273.99005,273.34747,272.8377,272.45685
275.10333,274.83185,274.33185,273.74982,273.1502
275.49396,275.28693,275.242,274.8885,274.14825

279.1147,278.6186,277.99945,277.6186,277.37445
279.42914,279.4389,279.18304,278.8803,278.32367
279.41742,279.44672,279.69672,279.70062,279.36078

284.05206,283.5384,282.87823,282.51495,282.30597
284.3587,284.3509,284.08527,283.78253,283.22784
284.37433,284.38995,284.62238,284.61456,284.26495

288.59094,288.05188,287.39954,287.03235,286.82532
288.8683,288.86438,288.59485,288.2921,287.74524
288.86438,288.92688,289.17493,289.16907,288.80188

289.00964,288.52917,287.89636,287.57214,287.40417
289.29675,289.30066,289.05066,288.7694,288.25964
289.30847,289.35535,289.60535,289.6034,289.23425

289.00067,288.50848,287.86395,287.51825,287.32294
289.23114,289.2155,288.94208,288.63934,288.1198
289.21942,289.20575,289.41864,289.3952,289.03583

283.999,283.58102,282.99704,282.71188,282.56345
284.1943,284.1533,283.89352,283.62204,283.165
284.23727,284.11618,284.28806,284.25485,283.92868

282.37302,282.03903,281.62497,281.40622,281.30075
282.51364,282.53708,282.37302,282.19724,281.8574
282.51364,282.47458,282.6816,282.72653,282.5449

277.98422,277.619,277.16782,276.85532,276.6307
278.24008,278.20297,277.98422,277.70688,277.2772
278.3514,278.38266,278.5057,278.44907,278.1346

275.04886,274.79495,274.53714,274.3184,274.11526
275.1934,275.09378,274.9141,274.72855,274.42972
275.37894,275.20316,275.21878,275.14066,274.9258

267.21136,266.77582,266.46722,266.15472,265.8891
267.3598,267.10394,266.81683,266.50433,266.10394
267.7426,267.49652,267.30316,267.06293,266.74847

271.09167,270.81238,270.53503,270.31042,270.13074
271.22058,271.05066,270.83386,270.6073,270.32605
271.43152,271.22058,271.10535,270.93738,270.68933

276.2871,275.72852,275.0996,274.7129,274.4668
276.4922,276.375,276.01758,275.65234,275.14453
276.52734,276.55078,276.6172,276.4707,276.04102

282.59912,282.0913,281.4839,281.15576,280.9663
282.89795,282.87646,282.64014,282.33936,281.78857
282.96045,282.85107,283.07764,283.04443,282.62646

283.76178,283.1739,282.4395,282.04694,281.82623
284.0821,284.07623,283.78522,283.44537,282.8438
284.0196,284.09967,284.38678,284.37897,283.95123

289.70874,289.16577,288.44897,288.07788,287.88452
290.00757,289.98413,289.69702,289.37866,288.81616
289.98804,289.94702,290.20093,290.1892,289.79077

289.42108,288.8039,288.04022,287.64178,287.42108
289.84882,289.7531,289.38983,289.00116,288.38593
289.86444,289.82928,290.03827,289.96796,289.5031

289.89465,289.28333,288.5431,288.12512,287.87512
290.26575,290.18762,289.838,289.45325,288.84192
290.2677,290.23645,290.44934,290.3849,289.9298

287.12457,286.61285,285.9488,285.59528,285.38824
287.4527,287.3355,286.9781,286.6031,286.0738
287.52692,287.35895,287.4781,287.3687,286.93512

283.06818,282.62872,282.03693,281.71075,281.50177
283.2303,283.09357,282.76154,282.4178,281.9549
283.3045,283.0799,283.12482,282.98224,282.576

276.8247,276.39502,275.979,275.71338,275.5454
277.1372,277.04346,276.79346,276.5122,276.09424
277.29736,277.2329,277.28174,277.20752,276.96338

268.3888,268.11536,267.83997,267.62317,267.44348
268.73645,268.64465,268.42786,268.19543,267.87317
268.99036,268.84192,268.82825,268.7384,268.56067

269.94366,269.69952,269.45148,269.27374,269.14874
270.07257,269.95734,269.76788,269.57257,269.35773
270.2542,270.14874,270.09796,269.97296,269.7464

268.4678,268.04593,267.62015,267.29202,267.03226
268.71585,268.65726,268.40726,268.13382,267.66507
268.69632,268.6436,268.77054,268.72562,268.44437

270.4569,270.0741,269.69714,269.4198,269.21667
270.7323,270.68933,270.48035,270.24597,269.84363
270.78308,270.6991,270.82605,270.8026,270.5741

281.6048,280.87628,280.11847,279.61652,279.29425
281.9173,281.84503,281.44855,280.99347,280.27472
281.88214,281.7962,282.02277,281.9466,281.4427

283.88354,283.36206,282.71753,282.364,282.1765
284.15503,284.1765,283.92456,283.63745,283.11597
284.10815,284.19995,284.49292,284.52612,284.18628

285.9712,285.42822,284.7837,284.4126,284.188
286.31104,286.25635,285.93213,285.5962,285.08447
286.3911,286.39307,286.58643,286.53955,286.1548

287.76385,287.2287,286.53925,286.174,285.9748
288.09198,288.0744,287.78534,287.46893,286.92596
288.1076,288.1369,288.383,288.36932,287.99042

290.54352,289.9947,289.3072,288.93024,288.71735
290.99664,290.92438,290.5982,290.24078,289.6607
291.06305,291.03375,291.20953,291.14508,290.7447

285.1742,284.66248,284.0199,283.68396,283.50818
285.44763,285.3656,285.04333,284.71326,284.2152
285.44373,285.3109,285.48865,285.43787,285.06482

280.1351,279.83432,279.37924,279.17807,279.07846
280.36362,280.30112,280.0765,279.8441,279.49252
280.4183,280.23666,280.3519,280.3265,280.10385

277.6115,277.3166,276.9201,276.70917,276.5783
277.89862,277.87714,277.69354,277.49432,277.1447
278.0451,277.96893,278.1076,278.08612,277.83807

266.8479,266.594,266.36548,266.18384,266.03735
267.2815,267.16626,266.94556,266.69165,266.40454
267.5901,267.47095,267.42212,267.2776,267.00415

260.89868,260.63306,260.41626,260.15063,259.88696
261.219,261.1858,261.05884,260.89087,260.45142
261.2522,261.01978,261.1194,261.14868,261.05884

265.76175,265.57034,265.39456,265.21683,265.05862
266.06448,266.0801,265.99612,265.88675,265.61526
266.26956,266.18167,266.2891,266.32034,266.24026

270.51492,270.14188,269.77078,269.48172,269.25125
270.8157,270.7278,270.49344,270.23563,269.82156
270.93484,270.85867,270.89774,270.80008,270.51297

279.46942,278.8288,278.06903,277.6042,277.2917
279.93427,279.78192,279.30927,278.862,278.21942
280.1081,280.08075,280.1452,279.9538,279.403

286.79553,286.26038,285.5807,285.2174,285.0182
287.10217,287.1432,286.8971,286.60803,286.01428
286.99475,287.04358,287.36584,287.41467,287.06897

288.6974,288.11536,287.37903,286.99622,286.79504
289.01575,288.97864,288.6505,288.2931,287.71887
289.04895,289.0255,289.25598,289.21497,288.7931

291.59125,291.01898,290.2436,289.85687,289.6557
291.93304,291.86273,291.51898,291.15765,290.57562
291.976,291.88812,292.10297,292.06,291.6479

291.50085,290.93445,290.23718,289.8778,289.69617
291.8329,291.77234,291.45398,291.1161,290.57312
291.7821,291.7157,291.92468,291.89148,291.5067

287.65918,287.20996,286.59473,286.29395,286.1338
287.90918,287.87598,287.60645,287.32715,286.8662
287.91504,287.84863,288.04785,288.03418,287.71777

280.569,280.1862,279.6901,279.42252,279.26627
280.7819,280.70767,280.43228,280.15103,279.74478
280.86002,280.77603,280.86783,280.77798,280.44595

278.486,278.13638,277.77115,277.56998,277.45865
278.67545,278.56216,278.3278,278.111,277.82388
278.82974,278.6774,278.7184,278.6442,278.40787

266.82132,266.5928,266.34866,266.17484,266.0342
267.0518,266.91312,266.7139,266.51468,266.27835
267.3135,267.12405,267.07327,266.96194,266.77054

263.3669,263.2888,263.19894,263.14426,263.12863
263.18137,263.22043,263.2048,263.16183,263.09348
263.09543,263.19504,263.27512,263.30832,263.27707

266.64047,266.31235,266.035,265.75375,265.50375
266.79868,266.7518,266.55453,266.35922,265.99594
266.80258,266.83383,266.92953,266.869,266.57797

270.25824,269.96136,269.6469,269.40668,269.21332
270.52777,270.52386,270.35785,270.15082,269.7895
270.58246,270.65472,270.7973,270.7719,270.50824

279.16406,278.60742,277.95312,277.58984,277.36914
279.6289,279.55664,279.18164,278.81055,278.20898
279.79102,279.64844,279.82422,279.73828,279.2832

283.95123,283.36725,282.627,282.2149,281.9688
284.22076,284.23834,283.96295,283.62897,283.00787
284.10358,284.15436,284.44928,284.47076,284.09967

292.57098,291.98114,291.21356,290.80536,290.57098
292.82098,292.778,292.4499,292.0827,291.4655
292.73895,292.73505,293.00653,292.99286,292.57684

290.93243,290.28986,289.49493,289.0594,288.80548
291.22736,291.1336,290.7625,290.36407,289.73712
291.2,291.11603,291.3426,291.28986,290.83868

288.26587,287.72095,287.04126,286.67212,286.45728
288.60962,288.50806,288.1643,287.80298,287.2522
288.67603,288.61353,288.74048,288.64087,288.2229

285.42148,284.9586,284.38046,284.06992,283.89218
285.67148,285.61874,285.32578,285.01718,284.53476
285.73398,285.6793,285.83945,285.7789,285.4117

281.33038,280.9886,280.55695,280.29913,280.1292
281.55695,281.5218,281.3128,281.08234,280.69562
281.64288,281.5511,281.70148,281.67804,281.41437

275.68524,275.26727,274.7907,274.49188,274.28485
276.01337,275.904,275.62665,275.33954,274.9001
276.20477,276.1325,276.18915,276.07196,275.70868

270.00635,269.8501,269.69775,269.5708,269.479
270.2173,270.16846,270.04932,269.91846,269.7329
270.42236,270.38135,270.40283,270.35596,270.21924

269.16034,268.98846,268.86932,268.78143,268.7209
269.23846,269.22675,269.11542,269.00018,268.7697
269.38495,269.45917,269.5158,269.46893,269.27167

264.93954,264.51962,264.1036,263.78525,263.5411
265.15244,265.0079,264.7169,264.41415,263.98056
265.21103,264.99228,265.00986,264.9122,264.6622

273.1327,272.84363,272.55066,272.33582,272.17957
273.3319,273.3612,273.24597,273.10144,272.75378
273.3827,273.36316,273.5819,273.62878,273.41394

277.99066,277.31097,276.50238,276.00824,275.69574
278.37152,278.26605,277.87543,277.39496,276.69183
278.48676,278.477,278.65277,278.52972,277.99066

282.93408,282.40088,281.72314,281.3579,281.15674
283.2583,283.2505,282.96924,282.64893,282.08838
283.27783,283.3169,283.56494,283.55518,283.17822

288.20154,287.7074,287.0785,286.7445,286.56873
